customer_id,name,email,phone,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,churn
C10665,Customer 10665,customer10665@example.com,+91-9000010664,44,40.0,1831.64,Month-to-month,Fiber optic,Credit card,No,Yes,1
C10666,Customer 10666,customer10666@example.com,+91-9000010665,51,45.28,2284.07,One year,No,Bank transfer,No,No,0
C10667,Customer 10667,customer10667@example.com,+91-9000010666,37,91.0,3241.81,Month-to-month,DSL,Bank transfer,No,No,1
C10668,Customer 10668,customer10668@example.com,+91-9000010667,62,97.48,5694.8,Month-to-month,Fiber optic,Credit card,No,No,1
C10669,Customer 10669,customer10669@example.com,+91-9000010668,67,84.94,5236.95,Month-to-month,DSL,Bank transfer,No,No,1
C10670,Customer 10670,customer10670@example.com,+91-9000010669,10,120.31,1128.65,Month-to-month,Fiber optic,Mailed check,No,Yes,1
C10671,Customer 10671,customer10671@example.com,+91-9000010670,69,74.41,4858.81,Month-to-month,Fiber optic,Electronic check,No,No,1
C10672,Customer 10672,customer10672@example.com,+91-9000010671,45,55.03,2551.61,Month-to-month,Fiber optic,Electronic check,No,No,1
C10673,Customer 10673,customer10673@example.com,+91-9000010672,46,72.72,3515.27,One year,Fiber optic,Bank transfer,No,No,0
C10674,Customer 10674,customer10674@example.com,+91-9000010673,7,60.97,442.97,Month-to-month,Fiber optic,Electronic check,No,No,1
C10675,Customer 10675,customer10675@example.com,+91-9000010674,45,47.44,2211.05,One year,DSL,Bank transfer,Yes,Yes,0
C10676,Customer 10676,customer10676@example.com,+91-9000010675,53,29.6,1692.88,Month-to-month,DSL,Credit card,Yes,No,1
C10677,Customer 10677,customer10677@example.com,+91-9000010676,42,60.22,2716.44,Month-to-month,DSL,Electronic check,No,Yes,1
C10678,Customer 10678,customer10678@example.com,+91-9000010677,7,96.14,648.09,Month-to-month,No,Bank transfer,No,Yes,0
C10679,Customer 10679,customer10679@example.com,+91-9000010678,38,26.84,962.0,Month-to-month,DSL,Credit card,No,Yes,1
C10680,Customer 10680,customer10680@example.com,+91-9000010679,68,68.92,4426.59,Month-to-month,No,Credit card,No,No,0
C10681,Customer 10681,customer10681@example.com,+91-9000010680,53,89.4,5038.11,Month-to-month,DSL,Bank transfer,No,Yes,0
C10682,Customer 10682,customer10682@example.com,+91-9000010681,10,86.04,805.66,Two year,Fiber optic,Electronic check,No,No,0
C10683,Customer 10683,customer10683@example.com,+91-9000010682,70,102.66,7002.4,Two year,Fiber optic,Bank transfer,Yes,No,1
C10684,Customer 10684,customer10684@example.com,+91-9000010683,70,106.05,7459.54,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10685,Customer 10685,customer10685@example.com,+91-9000010684,13,96.17,1272.9,One year,Fiber optic,Credit card,No,Yes,1
C10686,Customer 10686,customer10686@example.com,+91-9000010685,58,35.28,2077.58,One year,Fiber optic,Bank transfer,No,No,1
C10687,Customer 10687,customer10687@example.com,+91-9000010686,30,72.5,2274.67,Two year,No,Electronic check,No,Yes,0
C10688,Customer 10688,customer10688@example.com,+91-9000010687,43,85.34,3711.71,Month-to-month,Fiber optic,Credit card,No,No,1
C10689,Customer 10689,customer10689@example.com,+91-9000010688,33,49.56,1727.34,Month-to-month,DSL,Bank transfer,No,Yes,1
C10690,Customer 10690,customer10690@example.com,+91-9000010689,57,29.26,1556.98,Month-to-month,DSL,Electronic check,No,No,1
C10691,Customer 10691,customer10691@example.com,+91-9000010690,72,47.36,3605.77,Month-to-month,Fiber optic,Bank transfer,No,Yes,0
C10692,Customer 10692,customer10692@example.com,+91-9000010691,58,70.49,4147.3,Month-to-month,Fiber optic,Mailed check,No,No,1
C10693,Customer 10693,customer10693@example.com,+91-9000010692,68,66.39,4314.39,Two year,Fiber optic,Credit card,Yes,Yes,0
C10694,Customer 10694,customer10694@example.com,+91-9000010693,69,42.67,3169.28,Two year,Fiber optic,Electronic check,Yes,Yes,0
C10695,Customer 10695,customer10695@example.com,+91-9000010694,7,107.44,804.99,Month-to-month,Fiber optic,Credit card,Yes,No,1
C10696,Customer 10696,customer10696@example.com,+91-9000010695,19,117.57,2357.4,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C10697,Customer 10697,customer10697@example.com,+91-9000010696,52,45.13,2501.31,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C10698,Customer 10698,customer10698@example.com,+91-9000010697,43,117.96,4976.63,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10699,Customer 10699,customer10699@example.com,+91-9000010698,4,26.79,102.49,One year,Fiber optic,Electronic check,No,No,1
C10700,Customer 10700,customer10700@example.com,+91-9000010699,7,117.5,780.77,Month-to-month,No,Electronic check,No,No,1
C10701,Customer 10701,customer10701@example.com,+91-9000010700,38,120.19,4840.35,Two year,Fiber optic,Mailed check,No,No,1
C10702,Customer 10702,customer10702@example.com,+91-9000010701,45,26.21,1241.09,Two year,No,Electronic check,No,No,1
C10703,Customer 10703,customer10703@example.com,+91-9000010702,13,101.3,1418.24,One year,DSL,Credit card,Yes,Yes,0
C10704,Customer 10704,customer10704@example.com,+91-9000010703,13,122.02,1674.65,One year,Fiber optic,Credit card,No,No,1
C10705,Customer 10705,customer10705@example.com,+91-9000010704,10,115.59,1180.38,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10706,Customer 10706,customer10706@example.com,+91-9000010705,41,122.07,4718.42,Month-to-month,Fiber optic,Electronic check,No,Yes,0
C10707,Customer 10707,customer10707@example.com,+91-9000010706,1,80.03,75.74,Month-to-month,DSL,Electronic check,No,Yes,1
C10708,Customer 10708,customer10708@example.com,+91-9000010707,42,32.82,1372.64,One year,Fiber optic,Electronic check,Yes,Yes,0
C10709,Customer 10709,customer10709@example.com,+91-9000010708,35,109.98,4014.23,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10710,Customer 10710,customer10710@example.com,+91-9000010709,34,86.38,2783.39,Two year,No,Mailed check,Yes,Yes,0
C10711,Customer 10711,customer10711@example.com,+91-9000010710,49,86.47,4518.72,Month-to-month,Fiber optic,Credit card,No,No,1
C10712,Customer 10712,customer10712@example.com,+91-9000010711,38,66.73,2610.31,Month-to-month,DSL,Electronic check,Yes,No,1
C10713,Customer 10713,customer10713@example.com,+91-9000010712,53,82.18,4224.74,Month-to-month,Fiber optic,Electronic check,No,No,1
C10714,Customer 10714,customer10714@example.com,+91-9000010713,56,40.36,2399.66,Two year,Fiber optic,Electronic check,Yes,Yes,0
C10715,Customer 10715,customer10715@example.com,+91-9000010714,67,98.98,6736.31,Month-to-month,DSL,Mailed check,Yes,No,1
C10716,Customer 10716,customer10716@example.com,+91-9000010715,58,32.5,1955.32,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10717,Customer 10717,customer10717@example.com,+91-9000010716,38,97.98,3655.0,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C10718,Customer 10718,customer10718@example.com,+91-9000010717,36,109.9,3889.01,One year,DSL,Bank transfer,Yes,Yes,0
C10719,Customer 10719,customer10719@example.com,+91-9000010718,17,72.25,1132.47,Two year,Fiber optic,Bank transfer,No,Yes,1
C10720,Customer 10720,customer10720@example.com,+91-9000010719,44,75.98,3363.39,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10721,Customer 10721,customer10721@example.com,+91-9000010720,11,56.22,644.23,Two year,Fiber optic,Credit card,No,Yes,0
C10722,Customer 10722,customer10722@example.com,+91-9000010721,68,121.95,8914.64,Month-to-month,Fiber optic,Electronic check,Yes,Yes,0
C10723,Customer 10723,customer10723@example.com,+91-9000010722,61,98.31,6373.25,One year,DSL,Electronic check,No,Yes,0
C10724,Customer 10724,customer10724@example.com,+91-9000010723,9,61.9,520.29,Month-to-month,No,Electronic check,Yes,Yes,1
C10725,Customer 10725,customer10725@example.com,+91-9000010724,57,42.48,2607.52,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10726,Customer 10726,customer10726@example.com,+91-9000010725,9,46.96,398.94,One year,DSL,Mailed check,Yes,No,1
C10727,Customer 10727,customer10727@example.com,+91-9000010726,52,71.39,3439.72,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C10728,Customer 10728,customer10728@example.com,+91-9000010727,7,119.26,868.07,Month-to-month,DSL,Credit card,No,No,1
C10729,Customer 10729,customer10729@example.com,+91-9000010728,36,98.41,3772.83,Two year,Fiber optic,Electronic check,Yes,Yes,0
C10730,Customer 10730,customer10730@example.com,+91-9000010729,48,46.52,2393.66,Two year,Fiber optic,Credit card,No,No,0
C10731,Customer 10731,customer10731@example.com,+91-9000010730,53,110.96,6186.66,Month-to-month,No,Mailed check,No,No,0
C10732,Customer 10732,customer10732@example.com,+91-9000010731,31,62.82,1855.47,One year,No,Electronic check,Yes,No,0
C10733,Customer 10733,customer10733@example.com,+91-9000010732,67,110.17,6972.76,One year,DSL,Mailed check,No,No,0
C10734,Customer 10734,customer10734@example.com,+91-9000010733,56,49.17,2559.22,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,0
C10735,Customer 10735,customer10735@example.com,+91-9000010734,15,86.87,1320.14,Two year,DSL,Credit card,Yes,No,0
C10736,Customer 10736,customer10736@example.com,+91-9000010735,49,117.67,5754.04,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10737,Customer 10737,customer10737@example.com,+91-9000010736,53,50.79,2523.59,One year,Fiber optic,Bank transfer,Yes,Yes,0
C10738,Customer 10738,customer10738@example.com,+91-9000010737,25,94.29,2343.98,Month-to-month,DSL,Bank transfer,Yes,No,0
C10739,Customer 10739,customer10739@example.com,+91-9000010738,54,123.73,6753.39,Month-to-month,DSL,Mailed check,No,Yes,1
C10740,Customer 10740,customer10740@example.com,+91-9000010739,65,40.06,2696.79,Month-to-month,DSL,Mailed check,No,Yes,1
C10741,Customer 10741,customer10741@example.com,+91-9000010740,59,33.84,1969.15,Month-to-month,DSL,Bank transfer,No,No,1
C10742,Customer 10742,customer10742@example.com,+91-9000010741,55,92.42,4935.37,Two year,DSL,Mailed check,Yes,No,1
C10743,Customer 10743,customer10743@example.com,+91-9000010742,46,58.97,2784.53,Two year,No,Mailed check,No,No,0
C10744,Customer 10744,customer10744@example.com,+91-9000010743,20,32.12,661.34,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10745,Customer 10745,customer10745@example.com,+91-9000010744,58,72.53,4052.22,Month-to-month,Fiber optic,Electronic check,Yes,Yes,0
C10746,Customer 10746,customer10746@example.com,+91-9000010745,27,100.38,2502.04,Month-to-month,Fiber optic,Electronic check,No,No,1
C10747,Customer 10747,customer10747@example.com,+91-9000010746,39,53.51,2235.71,Month-to-month,Fiber optic,Electronic check,Yes,No,0
C10748,Customer 10748,customer10748@example.com,+91-9000010747,23,58.5,1400.46,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C10749,Customer 10749,customer10749@example.com,+91-9000010748,23,109.57,2399.59,Two year,No,Mailed check,No,No,0
C10750,Customer 10750,customer10750@example.com,+91-9000010749,12,77.01,933.83,One year,Fiber optic,Electronic check,No,No,1
C10751,Customer 10751,customer10751@example.com,+91-9000010750,70,109.27,7765.1,Month-to-month,Fiber optic,Credit card,No,Yes,1
C10752,Customer 10752,customer10752@example.com,+91-9000010751,11,69.64,720.2,Month-to-month,No,Bank transfer,No,No,1
C10753,Customer 10753,customer10753@example.com,+91-9000010752,7,120.3,800.56,One year,Fiber optic,Bank transfer,Yes,No,0
C10754,Customer 10754,customer10754@example.com,+91-9000010753,68,90.08,6573.04,Month-to-month,Fiber optic,Electronic check,No,No,1
C10755,Customer 10755,customer10755@example.com,+91-9000010754,40,36.59,1465.48,Month-to-month,No,Bank transfer,Yes,No,0
C10756,Customer 10756,customer10756@example.com,+91-9000010755,32,113.51,3453.0,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C10757,Customer 10757,customer10757@example.com,+91-9000010756,54,73.93,4182.3,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C10758,Customer 10758,customer10758@example.com,+91-9000010757,28,39.16,1091.32,Month-to-month,DSL,Electronic check,No,Yes,0
C10759,Customer 10759,customer10759@example.com,+91-9000010758,10,40.27,411.62,One year,DSL,Credit card,No,No,1
C10760,Customer 10760,customer10760@example.com,+91-9000010759,53,93.75,4807.76,Month-to-month,Fiber optic,Electronic check,No,No,1
C10761,Customer 10761,customer10761@example.com,+91-9000010760,13,29.74,359.27,One year,DSL,Bank transfer,No,No,0
C10762,Customer 10762,customer10762@example.com,+91-9000010761,40,53.66,2031.33,Month-to-month,No,Bank transfer,Yes,No,1
C10763,Customer 10763,customer10763@example.com,+91-9000010762,69,38.98,2893.19,Two year,DSL,Electronic check,No,No,0
C10764,Customer 10764,customer10764@example.com,+91-9000010763,68,69.11,4792.41,Month-to-month,Fiber optic,Credit card,Yes,No,1
C10765,Customer 10765,customer10765@example.com,+91-9000010764,26,66.44,1818.95,Month-to-month,DSL,Electronic check,No,No,0
C10766,Customer 10766,customer10766@example.com,+91-9000010765,57,77.19,4062.99,Month-to-month,No,Mailed check,Yes,No,0
C10767,Customer 10767,customer10767@example.com,+91-9000010766,45,52.96,2484.42,Month-to-month,Fiber optic,Mailed check,No,No,1
C10768,Customer 10768,customer10768@example.com,+91-9000010767,35,28.2,984.62,Month-to-month,DSL,Electronic check,No,Yes,1
C10769,Customer 10769,customer10769@example.com,+91-9000010768,11,86.44,975.99,One year,DSL,Electronic check,No,Yes,0
C10770,Customer 10770,customer10770@example.com,+91-9000010769,28,62.37,1706.74,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10771,Customer 10771,customer10771@example.com,+91-9000010770,47,90.13,4318.03,Month-to-month,No,Mailed check,Yes,Yes,0
C10772,Customer 10772,customer10772@example.com,+91-9000010771,72,35.87,2390.75,Month-to-month,No,Bank transfer,No,Yes,0
C10773,Customer 10773,customer10773@example.com,+91-9000010772,1,26.38,24.46,One year,DSL,Electronic check,Yes,Yes,0
C10774,Customer 10774,customer10774@example.com,+91-9000010773,52,49.83,2715.05,Two year,Fiber optic,Bank transfer,Yes,No,0
C10775,Customer 10775,customer10775@example.com,+91-9000010774,61,70.65,4050.7,One year,DSL,Electronic check,No,No,0
C10776,Customer 10776,customer10776@example.com,+91-9000010775,69,64.41,4098.69,One year,Fiber optic,Bank transfer,No,No,0
C10777,Customer 10777,customer10777@example.com,+91-9000010776,31,106.03,3503.84,One year,Fiber optic,Bank transfer,No,No,0
C10778,Customer 10778,customer10778@example.com,+91-9000010777,9,62.78,543.82,One year,DSL,Electronic check,No,No,0
C10779,Customer 10779,customer10779@example.com,+91-9000010778,20,78.04,1581.37,Month-to-month,Fiber optic,Credit card,Yes,Yes,0
C10780,Customer 10780,customer10780@example.com,+91-9000010779,62,84.35,5513.29,One year,No,Electronic check,No,Yes,0
C10781,Customer 10781,customer10781@example.com,+91-9000010780,64,27.18,1807.96,One year,DSL,Bank transfer,Yes,Yes,0
C10782,Customer 10782,customer10782@example.com,+91-9000010781,46,76.51,3264.16,Month-to-month,DSL,Bank transfer,No,Yes,1
C10783,Customer 10783,customer10783@example.com,+91-9000010782,9,59.48,540.54,One year,DSL,Mailed check,No,No,1
C10784,Customer 10784,customer10784@example.com,+91-9000010783,9,67.13,608.21,Month-to-month,DSL,Bank transfer,Yes,Yes,0
C10785,Customer 10785,customer10785@example.com,+91-9000010784,35,35.03,1196.64,Month-to-month,DSL,Mailed check,Yes,No,1
C10786,Customer 10786,customer10786@example.com,+91-9000010785,43,103.28,4621.21,Month-to-month,Fiber optic,Electronic check,No,No,1
C10787,Customer 10787,customer10787@example.com,+91-9000010786,3,119.24,384.28,One year,DSL,Credit card,No,Yes,1
C10788,Customer 10788,customer10788@example.com,+91-9000010787,50,27.23,1284.64,Two year,Fiber optic,Electronic check,No,No,0
C10789,Customer 10789,customer10789@example.com,+91-9000010788,40,85.14,3212.28,Month-to-month,No,Credit card,No,No,0
C10790,Customer 10790,customer10790@example.com,+91-9000010789,1,101.38,105.19,Month-to-month,No,Electronic check,No,No,1
C10791,Customer 10791,customer10791@example.com,+91-9000010790,7,53.48,371.63,Month-to-month,Fiber optic,Mailed check,Yes,No,1
C10792,Customer 10792,customer10792@example.com,+91-9000010791,33,103.76,3585.82,Month-to-month,DSL,Mailed check,No,No,1
C10793,Customer 10793,customer10793@example.com,+91-9000010792,53,88.24,4408.15,Two year,DSL,Bank transfer,No,No,0
C10794,Customer 10794,customer10794@example.com,+91-9000010793,60,117.92,6554.3,Month-to-month,DSL,Bank transfer,Yes,No,1
C10795,Customer 10795,customer10795@example.com,+91-9000010794,32,123.1,4063.95,Month-to-month,No,Bank transfer,Yes,Yes,1
C10796,Customer 10796,customer10796@example.com,+91-9000010795,22,29.23,693.96,Month-to-month,No,Electronic check,No,No,0
C10797,Customer 10797,customer10797@example.com,+91-9000010796,70,69.49,4548.94,Two year,Fiber optic,Credit card,No,No,0
C10798,Customer 10798,customer10798@example.com,+91-9000010797,34,79.7,2867.77,Month-to-month,DSL,Credit card,No,Yes,1
C10799,Customer 10799,customer10799@example.com,+91-9000010798,23,39.67,895.66,One year,Fiber optic,Bank transfer,No,Yes,0
C10800,Customer 10800,customer10800@example.com,+91-9000010799,32,58.63,1731.11,Month-to-month,DSL,Electronic check,No,Yes,1
C10801,Customer 10801,customer10801@example.com,+91-9000010800,1,123.76,123.96,Month-to-month,No,Mailed check,No,Yes,0
C10802,Customer 10802,customer10802@example.com,+91-9000010801,22,26.62,564.92,One year,DSL,Electronic check,Yes,Yes,0
C10803,Customer 10803,customer10803@example.com,+91-9000010802,38,70.25,2752.11,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C10804,Customer 10804,customer10804@example.com,+91-9000010803,67,109.27,7072.56,One year,Fiber optic,Electronic check,No,No,0
C10805,Customer 10805,customer10805@example.com,+91-9000010804,54,57.39,3089.99,Month-to-month,DSL,Electronic check,No,No,0
C10806,Customer 10806,customer10806@example.com,+91-9000010805,57,72.98,3960.56,One year,Fiber optic,Electronic check,No,No,1
C10807,Customer 10807,customer10807@example.com,+91-9000010806,40,122.8,5169.86,One year,No,Electronic check,No,Yes,0
C10808,Customer 10808,customer10808@example.com,+91-9000010807,8,72.49,619.39,One year,DSL,Bank transfer,No,No,0
C10809,Customer 10809,customer10809@example.com,+91-9000010808,29,38.09,1087.53,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
